faixa_etaria;tamanho_familia;renda_familiar;redacao;sexo_feminino;escola_privada;escola_publica;treineiro;media_objetivas;faltou;branco_amarelo;preto_pardo_indigena;acesso_tecnologia
2;3;11;640.0;1;1;0;0;515.4;0;1;0;1
1;3;1;640.0;1;0;0;0;533.025;0;0;1;1
2;4;1;580.0;1;0;0;0;482.6;0;1;0;1
19;4;1;880.0;1;0;0;1;425.725;0;0;1;0
3;4;2;;1;0;1;0;;1;0;0;0
3;4;1;;1;0;0;0;;1;0;1;1
8;3;9;;1;0;0;0;;1;1;0;1
0;4;3;600.0;1;0;1;0;581.3;1;0;1;1
0;5;2;900.0;1;1;0;0;452.25;0;0;1;1
0;3;2;;1;0;1;0;;1;0;1;1
13;5;2;;1;0;0;0;;1;0;1;1
0;4;11;960.0;0;0;0;0;522.025;0;0;1;1
0;4;2;;1;0;1;0;;1;1;0;1
5;3;5;;0;0;0;0;;1;1;0;1
9;2;2;;0;0;1;0;;1;0;1;0
1;3;1;540.0;0;0;1;0;460.5;0;0;1;1
0;3;9;680.0;1;0;0;1;506.07500000000005;0;1;0;1
3;4;16;;0;0;0;0;;1;1;0;0
12;2;1;500.0;1;0;0;0;443.65;0;0;1;0
1;4;2;;0;0;1;0;;1;0;1;1
1;3;2;500.0;0;1;0;0;575.05;1;1;0;1
4;4;3;;0;0;0;0;;1;1;0;1
3;5;10;500.0;0;0;0;0;397.92500000000007;0;1;0;1
15;3;2;;1;0;0;0;;1;1;0;1
3;3;1;600.0;1;0;0;0;486.225;0;1;0;1
5;4;3;280.0;0;0;0;0;451.625;0;0;1;1
8;4;2;;1;0;0;0;;1;0;1;1
4;3;2;600.0;1;0;0;0;452.4;0;1;0;1
2;3;8;860.0;1;0;0;0;540.0;0;1;0;1
2;2;3;520.0;0;0;1;0;471.75;0;0;1;1
4;4;13;;1;0;0;0;;1;1;0;1
19;4;3;860.0;0;0;0;1;500.9;0;1;0;1
1;3;3;;0;0;1;0;;1;1;0;1
10;3;1;320.0;1;0;0;0;418.975;0;0;1;1
0;4;11;880.0;1;1;0;0;490.19999999999993;0;1;0;1
9;5;2;;0;0;0;0;;1;1;0;1
0;4;1;700.0;1;0;1;0;457.25;0;0;1;1
19;3;2;500.0;1;0;0;1;506.375;0;0;1;1
9;4;11;;1;0;0;0;;1;0;1;1
4;6;1;;1;0;0;0;;1;0;1;0
1;3;8;;0;0;1;0;;1;0;1;1
2;4;9;620.0;1;0;0;0;467.15;0;0;1;1
19;3;13;720.0;1;0;0;1;538.975;0;1;0;1
1;3;1;;0;0;0;0;;1;0;1;0
1;4;3;;1;0;0;0;;1;1;0;1
10;4;2;700.0;1;0;0;0;494.775;0;0;1;1
9;7;8;;1;0;0;0;;1;0;1;1
19;4;8;740.0;1;0;0;1;455.95;0;1;0;1
2;2;2;0.0;1;0;0;0;506.0;1;0;1;1
3;2;2;560.0;1;0;0;0;542.0749999999999;0;1;0;1
19;6;1;560.0;1;0;0;1;453.025;0;1;0;1
1;4;3;560.0;1;0;1;0;510.325;0;0;1;1
2;3;3;640.0;1;0;0;0;463.79999999999995;0;0;1;1
19;3;9;760.0;1;1;0;0;629.95;0;0;1;1
1;4;11;960.0;1;0;0;0;598.45;0;0;1;1
0;3;1;540.0;1;0;1;0;436.975;0;0;1;1
1;5;12;880.0;1;1;0;0;581.6;0;1;0;1
19;3;9;820.0;0;0;0;1;511.67499999999995;0;0;0;1
4;3;16;400.0;1;0;0;0;417.375;0;1;0;1
0;5;1;600.0;0;0;1;0;484.97499999999997;0;1;0;1
2;3;16;520.0;0;0;0;0;333.975;0;0;1;1
1;3;8;620.0;0;0;1;0;558.775;0;0;1;1
2;5;16;;0;0;1;0;;1;0;1;1
3;3;1;500.0;1;0;0;0;463.725;0;1;0;1
0;3;2;720.0;1;0;1;0;511.55;0;0;1;1
0;4;7;880.0;1;1;0;0;652.125;0;1;0;1
1;4;1;700.0;0;0;1;0;503.725;0;0;1;1
2;3;9;860.0;1;0;0;0;629.525;0;1;0;1
10;4;1;840.0;0;0;0;0;509.85;0;0;1;1
1;5;2;540.0;0;0;1;0;521.275;0;1;0;1
0;5;14;800.0;1;1;0;0;625.25;0;1;0;1
4;3;2;800.0;0;0;0;0;615.275;0;0;0;1
2;5;8;740.0;0;0;0;0;554.8;1;0;1;1
1;2;16;;1;0;1;0;;1;1;0;0
7;5;2;540.0;1;0;0;0;427.125;0;1;0;0
0;4;16;720.0;1;0;0;1;489.75;0;1;0;1
4;4;2;640.0;1;0;0;0;573.9250000000001;0;0;1;1
3;4;1;;0;0;0;0;;1;0;1;1
0;2;16;480.0;1;0;1;0;411.225;0;1;0;0
12;2;1;340.0;1;0;0;0;435.9;0;1;0;1
3;5;3;580.0;1;0;0;0;511.65000000000003;0;1;0;0
9;1;2;;0;0;0;0;;1;0;1;1
9;2;2;700.0;0;0;0;0;536.05;0;1;0;1
4;6;2;;0;0;0;0;;1;0;1;1
1;3;11;760.0;1;0;1;0;554.325;0;1;0;1
19;5;13;720.0;1;0;0;1;518.275;0;0;1;1
1;3;1;;1;0;1;0;;1;1;0;1
1;5;1;;0;0;1;0;490.25;1;0;1;1
7;4;1;420.0;0;0;0;0;402.2;0;0;1;0
19;3;3;700.0;0;0;0;1;543.7;0;1;0;1
19;3;3;540.0;1;0;0;1;495.92500000000007;0;1;0;1
1;4;1;900.0;0;0;0;0;729.125;0;0;1;1
0;3;2;920.0;1;0;1;0;524.15;0;0;1;1
5;2;9;880.0;1;0;0;0;650.5749999999999;0;1;0;1
4;6;1;580.0;0;0;0;0;461.875;0;0;1;1
3;4;2;560.0;0;0;0;0;552.625;0;1;0;1
0;3;6;840.0;0;1;0;0;573.375;0;1;0;1
3;4;9;520.0;0;0;0;0;562.6750000000001;0;1;0;1
1;3;1;760.0;1;1;0;0;491.0;0;0;1;1
3;3;1;;1;0;0;0;;1;0;1;1
9;3;3;;1;0;0;0;;1;1;0;0
11;4;1;;0;0;1;0;;1;0;1;1
2;3;8;880.0;1;0;0;0;582.275;0;1;0;1
2;2;3;700.0;1;0;0;0;585.225;0;1;0;1
3;4;9;600.0;1;0;0;0;513.4000000000001;0;0;1;1
6;1;2;720.0;0;0;0;0;516.05;0;1;0;1
1;4;1;;1;0;1;0;;1;0;0;0
3;4;1;460.0;1;0;0;0;403.32500000000005;0;0;1;0
0;5;1;520.0;0;0;0;1;430.325;0;0;1;1
3;3;3;420.0;0;0;0;0;515.425;0;0;1;1
3;5;1;;0;0;0;0;;1;0;1;1
2;5;1;0.0;1;0;0;0;370.25;0;0;1;1
1;4;1;460.0;1;0;1;0;470.97499999999997;0;0;1;1
5;3;1;720.0;1;0;0;0;586.025;0;0;1;1
2;4;1;;0;0;1;0;;1;0;1;0
0;4;11;780.0;1;0;1;0;535.3;0;0;1;1
10;2;10;;0;0;0;0;;1;0;1;1
11;2;1;;1;0;0;0;;1;0;1;1
1;5;11;800.0;0;1;0;0;557.65;0;1;0;1
0;3;10;660.0;0;0;0;1;606.725;0;1;0;1
1;5;1;320.0;1;0;1;0;479.54999999999995;0;0;1;1
10;5;14;600.0;1;0;0;0;551.55;0;0;1;1
0;3;8;720.0;1;1;0;0;549.975;0;0;1;1
2;4;1;560.0;1;0;1;0;528.075;0;0;1;1
2;4;1;800.0;0;0;0;0;540.8;0;0;1;1
0;5;2;0.0;0;0;1;0;430.825;0;0;1;1
1;3;1;800.0;0;0;1;0;660.175;0;0;1;1
2;5;3;;0;0;0;0;;1;0;1;1
1;4;16;900.0;1;0;0;0;492.425;0;0;1;0
0;2;2;660.0;0;0;1;0;653.675;0;0;1;1
0;4;12;700.0;0;1;0;0;559.35;0;1;0;1
1;3;2;600.0;0;0;1;0;589.025;0;0;1;1
3;3;9;380.0;0;0;0;0;619.7;0;1;0;1
2;3;1;640.0;1;0;0;0;484.67499999999995;0;0;1;1
11;2;2;;1;0;0;0;;1;1;0;1
8;4;1;560.0;1;0;0;0;452.1;0;0;1;1
0;5;8;900.0;1;0;0;1;574.625;0;0;1;1
1;4;9;;1;0;1;0;;1;1;0;1
2;3;16;420.0;0;0;0;0;468.52500000000003;0;0;1;1
1;3;10;;1;0;1;0;;1;0;1;1
0;4;1;620.0;1;0;1;0;558.95;0;1;0;1
1;8;2;800.0;1;0;0;0;522.2;0;0;0;0
2;4;5;;0;0;0;0;;1;1;0;1
0;5;13;900.0;1;0;0;1;567.625;0;1;0;1
7;3;3;;1;0;0;0;;1;0;1;1
4;4;2;840.0;0;0;0;0;479.0;1;0;0;1
7;3;1;740.0;0;0;0;0;629.4;0;1;0;1
3;4;10;760.0;0;0;0;0;608.5;0;0;1;1
0;2;1;480.0;0;0;1;0;509.725;0;0;1;1
8;3;2;;0;0;0;0;;1;0;1;1
11;4;9;;0;0;0;0;;1;0;1;1
3;2;2;680.0;1;0;0;0;517.975;0;1;0;1
2;4;8;700.0;1;0;0;0;546.375;0;1;0;1
4;4;8;980.0;0;0;0;0;734.125;0;0;1;1
6;3;1;;0;0;0;0;;1;0;1;1
4;2;11;840.0;1;0;0;0;593.875;0;1;0;1
2;5;16;;1;0;0;0;;1;0;1;0
11;1;2;;1;0;0;0;;1;1;0;1
0;4;5;0.0;0;0;0;1;498.05;1;0;1;1
2;2;11;580.0;0;0;0;0;618.925;0;1;0;1
1;3;1;720.0;1;0;1;0;508.82500000000005;0;0;1;1
3;4;9;;0;0;0;0;;1;0;1;1
4;5;3;760.0;1;0;0;0;520.0250000000001;0;0;1;1
19;5;12;700.0;1;0;0;1;471.62499999999994;0;1;0;1
19;4;3;840.0;1;0;0;1;538.875;0;1;0;1
9;4;2;460.0;0;0;0;0;519.65;0;1;0;0
1;3;8;600.0;1;0;1;0;502.375;0;0;1;1
2;7;2;;1;0;1;0;;1;0;1;1
3;4;10;;0;0;0;0;;1;0;1;1
0;2;2;560.0;1;0;1;0;448.275;0;1;0;1
9;2;16;600.0;0;0;0;0;455.725;0;0;1;0
1;4;1;780.0;1;0;1;0;495.65;0;0;1;1
0;4;2;560.0;1;0;1;0;458.09999999999997;0;0;1;1
11;4;2;580.0;1;0;0;0;425.85;0;1;0;1
0;4;3;680.0;1;0;0;1;499.09999999999997;0;1;0;1
2;3;1;580.0;1;0;0;0;455.0;0;1;0;1
12;4;10;;1;0;0;0;;1;1;0;1
1;3;11;940.0;1;1;0;0;747.5;0;1;0;1
11;3;8;;1;0;0;0;;1;0;1;1
5;3;16;;1;0;0;0;;1;1;0;1
5;2;1;500.0;1;0;0;0;421.35;0;0;1;1
0;4;3;580.0;1;0;1;0;480.75;0;0;1;1
2;4;12;600.0;0;0;1;0;494.9;0;1;0;1
6;3;3;;1;0;0;0;;1;1;0;1
1;11;16;280.0;0;0;0;1;373.775;0;0;1;1
3;3;2;;0;0;0;0;;1;0;1;1
0;4;0;840.0;1;0;0;1;604.725;0;1;0;1
0;4;6;780.0;0;0;0;1;570.625;0;1;0;1
7;5;7;640.0;1;0;0;0;596.225;0;1;0;1
1;5;2;600.0;1;0;0;0;537.9;0;0;1;1
0;6;11;840.0;1;0;1;0;590.625;0;1;0;1
5;4;16;540.0;1;0;0;0;381.975;0;0;1;1
19;3;2;;1;0;0;1;;1;0;1;1
0;4;12;;1;0;0;1;;1;1;0;1
11;3;2;540.0;0;0;0;0;476.775;0;0;1;1
5;4;11;520.0;0;0;0;0;585.85;0;1;0;1
3;4;1;700.0;1;0;0;0;489.70000000000005;0;0;1;1
13;3;8;;0;0;0;0;;1;1;0;1
0;3;2;800.0;1;0;1;0;509.37499999999994;0;1;0;1
0;4;9;580.0;1;0;1;0;527.7750000000001;0;0;1;1
6;3;8;;0;0;0;0;;1;0;1;1
1;6;3;800.0;1;0;1;0;493.69999999999993;0;0;1;1
0;4;2;540.0;1;0;1;0;457.05;0;0;1;1
0;4;1;600.0;1;0;0;1;495.325;0;1;0;1
6;2;2;;1;0;0;0;;1;1;0;1
1;4;12;820.0;1;0;1;0;594.125;0;1;0;1
2;3;10;940.0;1;0;0;0;647.325;0;1;0;1
4;6;9;;0;0;0;0;;1;0;1;1
0;4;1;760.0;0;0;1;0;591.7249999999999;0;1;0;1
1;5;10;;0;0;1;0;;1;0;1;1
3;4;1;;0;0;0;0;;1;1;0;0
3;5;3;0.0;1;0;1;0;411.29999999999995;0;1;0;1
1;3;2;860.0;1;0;0;0;516.525;0;0;1;1
2;4;10;440.0;1;0;0;0;441.67499999999995;0;1;0;1
2;5;1;;0;0;1;0;;1;0;1;0
0;5;2;500.0;1;0;1;0;470.02500000000003;0;0;1;1
12;2;1;0.0;1;0;0;0;373.8;1;0;1;1
1;4;8;0.0;1;0;0;0;429.59999999999997;0;1;0;1
0;3;14;600.0;0;0;0;1;497.6;0;1;0;1
7;2;9;;0;0;0;0;;1;0;1;1
7;4;13;920.0;1;0;1;0;635.625;0;1;0;1
0;4;13;940.0;0;1;0;0;628.875;0;1;0;1
2;9;11;680.0;1;0;0;0;568.2;0;0;1;1
0;5;7;580.0;1;0;0;1;555.175;0;1;0;1
11;2;1;560.0;1;0;0;0;483.05000000000007;0;0;1;1
0;4;7;860.0;1;0;1;0;605.725;0;1;0;1
0;3;2;360.0;0;0;1;0;545.25;0;0;1;0
3;3;16;0.0;1;0;0;0;425.675;0;0;1;0
0;3;1;640.0;1;0;1;0;477.575;0;0;1;1
3;6;3;0.0;0;0;0;0;367.2;1;0;1;1
8;9;9;;1;0;0;0;;1;0;1;0
19;3;8;680.0;1;0;0;1;574.375;0;1;0;1
7;3;8;880.0;1;0;0;0;617.325;0;1;0;1
0;5;8;680.0;1;0;1;0;476.6;0;1;0;1
12;4;0;;0;0;0;0;;1;1;0;1
4;2;2;680.0;0;0;0;0;530.0500000000001;0;0;1;1
4;2;8;840.0;1;0;0;0;599.0;0;1;0;1
0;6;9;580.0;0;0;1;0;480.75;0;1;0;1
11;3;13;500.0;0;0;0;0;525.325;0;0;1;1
0;4;12;620.0;0;0;0;1;444.42500000000007;0;1;0;1
2;3;1;;0;0;1;0;;1;0;1;1
1;3;1;0.0;0;0;1;0;474.25;0;0;1;0
9;3;16;;1;0;0;0;;1;0;1;1
0;3;16;;0;0;1;0;;1;0;0;1
4;4;1;0.0;0;0;0;0;458.17499999999995;0;0;1;0
0;3;14;860.0;1;0;0;1;579.8;0;0;0;1
2;5;1;;1;0;0;0;;1;1;0;1
5;5;1;;1;0;0;0;;1;0;1;1
3;6;1;560.0;1;0;0;0;470.9;0;1;0;1
9;5;2;;0;0;0;0;;1;1;0;1
2;3;9;880.0;1;0;0;0;447.34999999999997;0;1;0;1
5;3;2;820.0;1;0;0;0;577.25;0;1;0;1
0;2;3;580.0;1;0;1;0;492.875;0;1;0;1
0;5;6;900.0;1;0;0;1;598.0;0;1;0;1
1;2;3;;1;0;1;0;;1;0;1;1
0;3;2;500.0;1;0;1;0;482.675;0;0;1;1
0;3;3;440.0;1;0;1;0;486.72499999999997;0;0;1;1
9;4;2;540.0;1;0;0;0;476.975;0;0;1;1
1;5;1;640.0;1;0;1;0;468.4;0;0;1;1
0;3;3;560.0;1;0;1;0;471.34999999999997;0;0;1;1
10;3;3;;0;0;0;0;;1;0;1;1
1;4;9;560.0;0;0;1;0;493.50000000000006;0;0;1;1
4;4;1;320.0;0;0;0;0;500.125;0;1;0;1
1;5;0;740.0;0;1;0;0;696.525;0;1;0;1
1;6;2;560.0;0;0;1;0;504.85;0;1;0;1
10;4;12;;1;0;0;0;;1;0;1;1
2;3;3;0.0;0;0;1;0;474.35;1;0;1;1
2;4;3;680.0;1;0;0;0;551.525;0;1;0;1
3;5;1;600.0;1;0;0;0;515.075;0;0;1;0
2;5;8;940.0;1;0;0;0;679.3;0;0;1;1
1;4;3;560.0;1;0;1;0;462.59999999999997;0;0;1;1
2;3;9;920.0;1;0;0;0;611.375;0;1;0;1
1;4;1;540.0;1;0;1;0;415.09999999999997;0;0;1;0
1;4;1;;1;0;0;0;;1;1;0;1
5;4;2;0.0;1;0;0;0;380.70000000000005;0;0;1;0
3;2;1;520.0;0;0;0;0;430.25;0;1;0;0
1;4;16;0.0;1;0;1;0;445.84999999999997;0;0;1;1
0;4;15;620.0;1;1;0;0;576.7750000000001;0;1;0;1
2;3;16;800.0;1;0;0;0;575.15;0;0;1;1
9;3;1;560.0;1;0;0;0;518.5500000000001;0;1;0;1
6;2;2;;1;0;1;0;;1;0;1;1
1;4;3;560.0;1;0;1;0;518.4;0;0;1;1
2;3;14;;1;0;0;0;;1;1;0;1
2;2;1;;0;0;0;0;;1;0;1;1
6;6;3;;1;0;0;0;;1;0;1;1
9;3;8;;1;0;0;0;;1;0;1;1
4;2;1;;0;0;0;0;;1;0;1;0
6;3;3;520.0;1;0;0;0;428.0;0;0;1;1
0;4;3;540.0;1;0;1;0;425.5;1;0;0;1
0;4;15;;1;1;0;0;;1;1;0;1
19;4;3;0.0;0;0;0;1;571.575;0;0;1;1
3;3;1;;0;0;1;0;;1;0;1;1
0;3;0;;1;1;0;0;;1;1;0;1
0;4;4;640.0;1;1;0;0;617.925;0;1;0;1
9;3;3;600.0;0;0;1;0;453.1;0;1;0;1
14;2;16;340.0;1;0;0;0;412.825;0;0;1;1
19;4;2;520.0;1;0;0;1;455.875;0;0;1;1
1;5;12;640.0;0;0;1;0;534.45;0;1;0;1
1;5;2;;1;0;1;0;;1;0;1;1
0;3;1;600.0;1;0;1;0;494.94999999999993;0;0;1;1
0;3;15;420.0;0;0;0;1;444.20000000000005;0;0;1;1
0;3;16;;1;0;1;0;;1;0;1;1
0;5;2;760.0;1;0;1;0;493.3;0;0;1;1
19;2;10;640.0;1;0;0;1;467.45000000000005;0;1;0;1
2;2;3;580.0;0;0;0;0;521.275;0;0;1;1
0;3;0;920.0;1;1;0;0;756.275;0;1;0;1
1;5;2;;1;0;1;0;;1;0;1;1
19;3;14;640.0;0;0;0;1;551.95;0;1;0;1
6;4;3;620.0;1;0;0;0;531.85;0;0;0;1
9;5;3;;1;0;0;0;;1;1;0;1
2;4;13;720.0;1;0;0;0;491.79999999999995;0;1;0;1
1;3;16;0.0;0;0;1;0;456.325;0;1;0;1
2;3;3;;1;0;0;0;;1;0;1;1
0;4;1;;1;0;1;0;;1;0;1;1
2;3;16;600.0;1;0;1;0;439.90000000000003;0;0;1;1
1;3;2;;1;1;0;0;;1;1;0;1
9;3;2;320.0;1;0;0;0;482.62499999999994;0;0;1;1
19;6;1;320.0;1;0;0;1;469.5;0;1;0;1
9;4;3;;0;0;0;0;;1;1;0;1
1;6;0;860.0;0;1;0;0;681.9250000000001;0;1;0;1
13;3;1;580.0;1;0;0;0;450.0;0;0;1;0
0;3;11;640.0;0;1;0;0;618.55;0;1;0;1
19;4;12;900.0;1;1;0;0;675.3;0;0;1;1
19;4;9;440.0;1;0;0;1;454.25;0;1;0;1
1;2;0;920.0;1;0;0;0;715.2;0;1;0;1
8;3;1;680.0;1;0;0;0;487.05;1;0;1;1
1;4;10;600.0;0;0;0;0;518.5;0;1;0;1
1;5;10;;1;0;1;0;;1;1;0;1
13;3;4;;0;0;0;0;;1;1;0;1
0;4;11;600.0;1;0;1;0;542.25;0;1;0;1
2;3;14;840.0;1;0;0;0;533.775;0;0;1;1
1;5;5;;1;0;0;0;;1;1;0;1
0;5;13;;0;0;1;0;;1;1;0;1
0;4;15;840.0;0;1;0;0;621.6;0;1;0;1
1;6;1;620.0;1;0;0;0;471.425;0;1;0;1
2;4;1;;0;0;0;0;;1;0;1;1
1;4;4;340.0;0;1;0;0;406.95000000000005;0;1;0;1
0;4;9;420.0;0;0;1;0;455.45000000000005;0;1;0;1
4;3;8;;0;0;0;0;;1;1;0;1
12;2;2;520.0;1;0;0;0;435.6;0;0;1;1
5;3;9;940.0;1;0;0;0;705.45;0;1;0;1
1;5;3;;1;0;1;0;380.05;1;0;1;1
13;4;6;740.0;1;0;0;0;581.825;0;0;1;1
2;4;14;640.0;0;0;0;0;514.825;0;1;0;1
19;4;5;700.0;0;0;0;1;536.8249999999999;0;1;0;1
5;4;1;800.0;0;0;0;0;507.6;0;0;1;1
0;4;1;720.0;1;1;0;0;523.875;0;0;1;1
0;4;16;800.0;1;0;1;0;513.725;0;0;1;1
2;2;9;580.0;0;0;1;0;563.3249999999999;0;0;1;1
1;5;3;700.0;0;0;1;0;565.2750000000001;0;0;1;1
0;4;1;520.0;0;1;0;0;538.025;0;1;0;1
1;4;4;520.0;0;1;0;0;559.175;0;1;0;1
4;6;1;;1;0;0;0;;1;0;1;1
2;4;3;840.0;1;0;0;0;528.225;0;0;1;1
4;1;1;;0;0;0;0;;1;0;1;1
9;2;1;;1;0;1;0;;1;0;1;1
3;3;2;;1;0;0;0;;1;1;0;1
10;3;1;;0;0;0;0;;1;0;1;1
1;4;16;;1;0;0;1;;1;1;0;1
4;2;10;;0;0;0;0;;1;0;1;1
0;4;11;;1;0;1;0;;1;1;0;1
5;3;1;;1;0;0;0;;1;1;0;1
0;5;11;;1;0;0;1;;1;0;1;1
1;4;1;740.0;1;0;1;0;435.95;0;0;1;1
4;6;15;;1;0;0;0;;1;0;1;1
6;8;1;660.0;1;0;0;0;435.5;1;1;0;1
19;4;11;700.0;1;0;0;1;558.95;0;1;0;1
6;3;1;780.0;1;0;0;0;511.15;0;0;1;1
6;4;15;680.0;1;0;0;0;562.5999999999999;0;0;1;1
5;6;2;300.0;1;0;1;0;454.9;1;0;1;1
19;3;11;580.0;0;0;0;1;554.7;0;0;1;1
1;3;1;920.0;1;0;1;0;553.4749999999999;0;1;0;1
19;2;1;;0;0;0;1;;1;0;1;1
19;2;8;520.0;0;0;0;1;486.84999999999997;0;1;0;1
2;4;1;720.0;1;0;0;0;524.4;0;1;0;1
0;2;10;;0;0;1;0;;1;0;1;1
0;4;3;860.0;1;0;0;1;541.5999999999999;0;0;1;1
3;4;1;;1;0;0;0;;1;0;1;1
1;3;2;;1;0;0;0;;1;1;0;1
13;3;2;;0;0;0;0;;1;0;1;1
1;5;2;760.0;1;0;0;0;577.5250000000001;0;0;1;1
10;2;3;;1;0;0;0;;1;0;1;1
2;4;10;600.0;1;0;0;0;563.7;0;1;0;1
9;1;12;840.0;0;0;0;0;582.675;0;0;1;1
5;6;16;;1;0;0;0;;1;0;1;0
2;2;3;520.0;0;0;0;0;477.775;0;1;0;1
6;4;4;800.0;1;0;0;0;709.25;0;0;1;1
5;2;1;800.0;1;0;0;0;477.79999999999995;0;0;1;1
19;5;1;0.0;0;0;0;1;447.67499999999995;0;0;1;0
13;2;1;620.0;0;0;1;0;560.55;0;1;0;0
1;4;3;760.0;1;0;1;0;431.55;0;0;1;1
1;5;10;760.0;1;0;1;0;537.375;0;1;0;1
11;4;2;;1;0;0;0;;1;0;1;1
1;5;11;;0;0;0;0;;1;1;0;1
11;4;2;;1;0;0;0;;1;0;0;1
1;4;11;840.0;0;1;0;0;655.0;0;1;0;1
5;4;2;500.0;0;0;0;0;417.625;0;0;1;0
4;2;1;;0;0;0;0;;1;0;1;1
9;2;9;;0;0;0;0;;1;0;1;1
4;5;1;;0;0;0;0;;1;0;1;1
5;5;2;;1;0;0;0;;1;0;1;1
9;3;16;;1;0;0;0;;1;0;1;0
0;5;11;600.0;1;0;1;0;532.1500000000001;0;1;0;1
2;5;1;820.0;0;0;1;0;456.425;0;0;1;1
4;4;16;620.0;1;0;0;0;454.9;0;1;0;1
19;3;3;780.0;1;0;0;1;577.3;1;1;0;1
1;6;1;0.0;1;0;1;0;416.79999999999995;1;1;0;1
9;5;16;420.0;1;0;0;0;459.625;0;0;1;0
12;4;1;;0;0;0;0;;1;0;1;1
19;4;11;640.0;0;0;0;1;630.3499999999999;0;0;1;1
3;5;16;520.0;1;0;0;0;456.35;0;0;1;0
2;4;3;0.0;1;0;1;0;455.25;0;1;0;1
1;4;16;;1;0;0;0;;1;0;1;0
1;3;3;520.0;0;0;1;0;520.6;1;1;0;1
1;2;1;;1;0;0;0;;1;0;1;1
11;2;8;620.0;0;0;0;0;535.4;0;1;0;1
0;7;11;780.0;1;0;1;0;557.05;0;0;1;1
1;3;3;620.0;1;0;1;0;596.475;0;1;0;1
19;3;3;780.0;1;0;0;1;464.82500000000005;0;0;1;1
13;5;1;540.0;1;0;0;0;496.725;0;1;0;1
2;3;10;900.0;1;0;0;0;558.425;0;1;0;1
0;4;1;760.0;1;0;1;0;512.725;0;1;0;1
0;4;12;640.0;0;0;1;0;614.9749999999999;0;1;0;1
2;5;16;;0;0;0;0;;1;0;1;0
3;3;10;;1;0;0;0;;1;0;1;1
10;3;10;640.0;1;0;0;0;582.95;0;1;0;1
3;3;3;600.0;0;0;0;0;435.0;1;1;0;1
11;4;1;;0;0;0;0;;1;0;1;0
1;2;3;620.0;1;0;1;0;453.79999999999995;0;0;1;1
9;3;9;760.0;0;0;0;0;591.75;0;0;1;0
6;2;1;;1;0;0;0;;1;1;0;0
11;6;10;460.0;1;0;0;0;481.20000000000005;0;0;1;1
2;3;0;;0;1;0;0;;1;1;0;1
1;2;10;;0;0;1;0;;1;0;1;1
0;4;11;480.0;0;1;0;0;590.3000000000001;0;1;0;1
19;4;11;720.0;1;0;0;1;537.1;0;0;1;1
4;5;3;720.0;1;0;0;0;579.2750000000001;0;1;0;1
0;3;10;840.0;0;0;1;0;660.3499999999999;0;1;0;1
1;4;15;880.0;0;1;0;0;682.975;0;1;0;1
0;4;15;620.0;0;1;0;0;555.15;0;1;0;1
3;4;8;480.0;0;0;0;0;514.125;0;1;0;1
2;5;6;980.0;0;0;0;0;719.1500000000001;0;1;0;1
1;8;1;660.0;1;0;1;0;491.725;0;1;0;1
2;4;1;;0;0;1;0;;1;1;0;1
19;5;3;820.0;0;0;0;1;476.24999999999994;0;0;1;1
4;3;1;600.0;0;0;0;0;548.225;0;0;1;1
9;4;1;;0;0;0;0;;1;0;1;0
19;4;16;880.0;1;0;0;1;597.975;0;0;1;1
11;4;6;340.0;1;0;0;0;533.6750000000001;0;1;0;1
0;5;10;820.0;0;0;1;0;554.2;0;0;1;1
0;3;1;720.0;0;0;1;0;597.8;0;0;0;1
2;2;12;920.0;1;0;0;0;725.7249999999999;0;1;0;1
14;6;1;0.0;0;0;0;0;396.7;0;1;0;1
19;7;2;720.0;1;0;0;1;501.52500000000003;0;0;1;1
5;6;2;0.0;0;0;0;0;545.8;0;1;0;1
2;2;2;720.0;0;0;0;0;581.325;0;1;0;1
0;2;16;500.0;1;0;0;1;445.525;0;0;1;0
14;4;3;;1;0;0;0;;1;0;0;1
6;3;2;900.0;1;0;0;0;626.05;0;1;0;1
2;3;2;;0;0;0;0;;1;1;0;1
19;3;10;380.0;1;0;0;1;480.19999999999993;0;1;0;1
6;3;1;;1;0;0;0;;1;0;1;1
4;5;2;320.0;1;0;0;0;460.80000000000007;0;1;0;1
1;4;5;;0;0;0;0;;1;1;0;1
10;3;1;620.0;1;0;0;0;529.875;0;0;1;1
9;4;2;;1;0;0;0;;1;0;1;1
0;3;15;820.0;1;1;0;0;619.65;0;1;0;1
19;4;10;680.0;0;0;0;1;518.3000000000001;0;1;0;1
13;5;11;700.0;0;0;0;0;578.025;0;0;1;1
1;3;10;880.0;1;0;1;0;707.475;0;1;0;1
9;3;11;;0;0;0;0;;1;1;0;1
0;3;2;;1;0;1;0;;1;0;1;1
11;3;3;;0;0;0;0;;1;1;0;1
2;4;1;760.0;1;0;0;0;466.25;0;1;0;1
1;3;1;;0;0;1;0;;1;0;1;1
0;2;1;0.0;0;0;1;0;406.75;0;0;1;0
10;5;2;580.0;1;0;0;0;568.425;0;0;1;1
8;3;3;540.0;0;0;0;0;527.2;0;0;1;1
0;5;2;440.0;1;0;0;1;404.07500000000005;0;0;1;1
0;2;12;520.0;1;0;0;1;620.95;0;1;0;1
9;1;1;;1;0;0;0;;1;0;1;1
2;4;1;520.0;1;0;0;0;476.275;0;0;1;1
